Taxa de fecundidade;;;;
Sigla;Código;Município;1991;2000
SP;3508702;Caconde;2,745;2,573
SP;3508801;Cafelândia;2,514;2,492
SP;3508900;Caiabu;2,53;2,197
SP;3509007;Caieiras;2,96;2,669
SP;3509106;Caiuá;2,941;2,78
SP;3509205;Cajamar;2,71;2,546
SP;3509254;Cajati;3,866;3,6
SP;3509304;Cajobi;2,418;2,4
SP;3509403;Cajuru;4,098;2,192
SP;3509452;Campina do Monte Alegre;3,255;3,154
SP;3509502;Campinas;1,951;1,778
SP;3509601;Campo Limpo Paulista;3,134;2,675
SP;3509700;Campos do Jordão;2,636;2,182
SP;3509809;Campos Novos Paulista;3,057;2,36
SP;3509908;Cananéia;4,021;3,34
SP;3509957;Canas;3,36;2,683
SP;3510005;Cândido Mota;2,387;2,097
SP;3510104;Cândido Rodrigues;2,871;2,64
SP;3510153;Canitar;2,91;2,776
SP;3510203;Capão Bonito;3,397;2,734
SP;3510302;Capela do Alto;3,102;2,876
SP;3510401;Capivari;2,639;2,457
SP;3510500;Caraguatatuba;3,397;2,383
SP;3510609;Carapicuíba;2,39;2,021
SP;3510708;Cardoso;2,886;2,118
SP;3510807;Casa Branca;2,903;2,424
SP;3510906;Cássia dos Coqueiros;2,618;2,44
SP;3511003;Castilho;2,567;1,892
SP;3511102;Catanduva;2,168;2,11
SP;3511201;Catiguá;2,69;2,403
SP;3511300;Cedral;2,371;2,36
SP;3511409;Cerqueira César;3,358;2,276
SP;3511508;Cerquilho;2,108;1,91
SP;3511607;Cesário Lange;2,423;2,192
SP;3511706;Charqueada;3,368;2,52
SP;3511904;Clementina;2,527;2,358
SP;3512001;Colina;2,6;2,425
SP;3512100;Colômbia;3,074;2,42
SP;3512209;Conchal;3,276;2,924
SP;3512308;Conchas;2,96;2,319
SP;3512407;Cordeirópolis;2,243;2,056
SP;3512506;Coroados;2,509;1,968
SP;3512605;Coronel Macedo;3,453;2,855
SP;3512704;Corumbataí;2,853;2,823
SP;3512803;Cosmópolis;2,54;2,262
SP;3512902;Cosmorama;2,738;2,393
SP;3513009;Cotia;2,943;2,127
SP;3513108;Cravinhos;2,702;2,353
SP;3513207;Cristais Paulista;3,55;3,131
SP;3513306;Cruzália;3,205;2,12
SP;3513405;Cruzeiro;2,5;2,132
SP;3513504;Cubatão;2,43;2,295
SP;3513603;Cunha;2,948;2,41
SP;3513702;Descalvado;2,674;2,231
SP;3513801;Diadema;2,447;2,147
SP;3513850;Dirce Reis;2,797;2,331
SP;3513900;Divinolândia;2,907;2,353
SP;3514007;Dobrada;2,847;2,344
SP;3514106;Dois Córregos;2,661;2,554
SP;3514205;Dolcinópolis;2,37;2,1
SP;3514304;Dourado;3,15;2,63
SP;3514403;Dracena;2,757;2,342
SP;3514502;Duartina;2,323;2,259
SP;3514601;Dumont;2,563;2,106
SP;3514700;Echaporã;2,93;2,781
SP;3514809;Eldorado;4,491;3,497
SP;3514908;Elias Fausto;3,19;2,878
SP;3514924;Elisiário;2,59;2,278
SP;3514957;Embaúba;2,64;2,489
SP;3515004;Embu;2,717;2,437
SP;3515103;Embu-Guaçu;2,81;2,489
SP;3515129;Emilianópolis;2,927;2,043
SP;3515152;Engenheiro Coelho;2,956;2,095
SP;3515186;Espírito Santo do Pinhal;2,602;2,013
SP;3515194;Espírito Santo do Turvo;4,182;2,625
SP;3515202;Estrela d'Oeste;2,294;1,962
SP;3515301;Estrela do Norte;2,94;2,422
SP;3515350;Euclides da Cunha Paulista;2,927;2,8
SP;3515400;Fartura;2,51;2,323
SP;3515509;Fernandópolis;2,374;2,02
SP;3515608;Fernando Prestes;2,418;2,401
SP;3515657;Fernão;2,926;2,74
SP;3515707;Ferraz de Vasconcelos;2,757;2,403
SP;3515806;Flora Rica;2,26;2,26
SP;3515905;Floreal;2,189;1,94
SP;3516002;Flórida Paulista;2,41;2,37
SP;3516101;Florínia;2,254;1,911
SP;3516200;Franca;2,399;2,257
SP;3516309;Francisco Morato;3,791;3,766
SP;3516408;Franco da Rocha;2,767;2,45
SP;3516507;Gabriel Monteiro;2,658;2,36
SP;3516606;Gália;2,811;2,74
SP;3516705;Garça;2,93;2,516
SP;3516804;Gastão Vidigal;2,187;1,94
SP;3516853;Gavião Peixoto;2,75;2,612
SP;3516903;General Salgado;2,263;1,94
SP;3517000;Getulina;2,661;2,379
SP;3517109;Glicério;2,929;2,041
SP;3517208;Guaiçara;2,992;2,539
SP;3517307;Guaimbê;3,111;2,644
SP;3517406;Guaíra;2,215;2,17
SP;3517505;Guapiaçu;2,483;2,112
SP;3517604;Guapiara;4,483;2,945
SP;3517703;Guará;3,21;2,247
SP;3517802;Guaraçaí;2,409;1,889
SP;3517901;Guaraci;2,705;2,198
SP;3518008;Guarani d'Oeste;2,444;2,392
SP;3518107;Guarantã;3,154;3,15
SP;3518206;Guararapes;2,2;1,789
SP;3518305;Guararema;3,021;2,414
SP;3518404;Guaratinguetá;2,387;2,078
SP;3518503;Guareí;2,684;2,507
SP;3518602;Guariba;2,959;2,331
SP;3518701;Guarujá;2,435;2,323
SP;3518800;Guarulhos;2,208;2,149
SP;3518859;Guatapará;3,35;2,882
SP;3518909;Guzolândia;2,832;1,936
SP;3519006;Herculândia;2,593;2,231
SP;3519055;Holambra;2,545;2,217
SP;3519071;Hortolândia;3,04;2,34
SP;3519105;Iacanga;2,323;2,158
SP;3519204;Iacri;2,464;2,06
SP;3519253;Iaras;3,35;2,804
SP;3519303;Ibaté;3,437;2,69
SP;3519402;Ibirá;2,396;2,02
SP;3519501;Ibirarema;2,395;1,952
SP;3519600;Ibitinga;2,371;2,35
SP;3519709;Ibiúna;3,587;2,776
SP;3519808;Icém;2,48;2,356
SP;3519907;Iepê;2,4;2,315
SP;3520004;Igaraçu do Tietê;3,07;2,646
SP;3520103;Igarapava;2,43;2,071
SP;3520202;Igaratá;2,867;2,61
SP;3520301;Iguape;3,44;2,996
SP;3520400;Ilhabela;3,359;2,708
SP;3520426;Ilha Comprida;3,73;2,497
SP;3520442;Ilha Solteira;2,076;1,98
SP;3520509;Indaiatuba;2,658;1,943
SP;3520608;Indiana;2,33;2,318
SP;3520707;Indiaporã;2,422;2,02
SP;3520806;Inúbia Paulista;2,443;2,37
SP;3520905;Ipaussu;2,6;2,266
SP;3521002;Iperó;3,005;2,965
SP;3521101;Ipeúna;2,748;2,464
SP;3521150;Ipiguá;2,67;2,556
SP;3521200;Iporanga;3,45;3,007
SP;3521309;Ipuã;2,556;2,481
SP;3521408;Iracemápolis;2,283;1,922
SP;3521507;Irapuã;2,314;2,162
SP;3521606;Irapuru;2,257;2,191
SP;3521705;Itaberá;3,248;3,157
SP;3521804;Itaí;3,348;2,802
SP;3521903;Itajobi;2,28;1,9
SP;3522000;Itaju;3,03;2,622
SP;3522109;Itanhaém;2,982;2,525
SP;3522158;Itaóca;4,183;2,862
SP;3522208;Itapecerica da Serra;2,556;2,44
SP;3522307;Itapetininga;2,655;2,395
SP;3522406;Itapeva;3,119;2,761
SP;3522505;Itapevi;3,141;2,907
SP;3522604;Itapira;2,436;1,897
SP;3522653;Itapirapuã Paulista;4,818;3,88
SP;3522703;Itápolis;2,544;2,452
SP;3522802;Itaporanga;3,35;2,449
SP;3522901;Itapuí;2,726;2,665
SP;3523008;Itapura;2,709;2,295
SP;3523107;Itaquaquecetuba;3,776;2,939
SP;3523206;Itararé;3,443;2,956
SP;3523305;Itariri;3,918;3,205
SP;3523404;Itatiba;2,248;1,957
SP;3523503;Itatinga;3,651;2,854
SP;3523602;Itirapina;3,012;2,554
SP;3523701;Itirapuã;3,056;2,977
SP;3523800;Itobi;3,107;2,93
SP;3523909;Itu;2,263;2,247
SP;3524006;Itupeva;2,605;2,49
SP;3524105;Ituverava;2,278;1,932
SP;3524204;Jaborandi;2,563;2,48
SP;3524303;Jaboticabal;2,785;2,165
SP;3524402;Jacareí;2,277;2,189
SP;3524501;Jaci;2,671;1,876
SP;3524600;Jacupiranga;4,04;3,061
SP;3524709;Jaguariúna;2,498;2,004
SP;3524808;Jales;2,39;1,96
SP;3524907;Jambeiro;3,314;2,542
SP;3525003;Jandira;2,712;2,58
SP;3525102;Jardinópolis;2,9;2,844
SP;3525201;Jarinu;2,836;2,669
SP;3525300;Jaú;2,416;2,207
SP;3525409;Jeriquara;3,637;3,399
SP;3525508;Joanópolis;2,697;2,288
SP;3525607;João Ramalho;2,879;2,805
SP;3525706;José Bonifácio;2,33;2,309
SP;3525805;Júlio Mesquita;3,271;2,64
SP;3525854;Jumirim;3,564;2,952
SP;3525904;Jundiaí;2,46;1,957
SP;3526001;Junqueirópolis;2,101;1,886
SP;3526100;Juquiá;4,04;3,603
SP;3526209;Juquitiba;3,318;2,897
SP;3526308;Lagoinha;2,807;2,312
SP;3526407;Laranjal Paulista;2,902;2,08
SP;3526506;Lavínia;2,414;2,404
SP;3526605;Lavrinhas;3,356;2,61
SP;3526704;Leme;2,887;2,224
SP;3526803;Lençóis Paulista;2,568;2,229
SP;3526902;Limeira;2,383;1,967
SP;3527009;Lindóia;2,332;1,849
SP;3527108;Lins;2,164;1,967
SP;3527207;Lorena;2,663;2,13
SP;3527256;Lourdes;2,936;2,912
SP;3527306;Louveira;2,61;2,495
SP;3527405;Lucélia;2,334;1,976
SP;3527504;Lucianópolis;3,337;2,378
SP;3527603;Luís Antônio;3,225;2,754
SP;3527702;Luiziânia;3,07;2,653
SP;3527801;Lupércio;2,788;2,74
SP;3527900;Lutécia;3,362;2,364
SP;3528007;Macatuba;3,14;2,418
SP;3528106;Macaubal;2,366;2,092
SP;3528205;Macedônia;2,472;1,91
SP;3528304;Magda;2,281;1,96
SP;3528403;Mairinque;2,815;2,298
SP;3528502;Mairiporã;2,956;2,22
SP;3528601;Manduri;3,108;2,411
SP;3528700;Marabá Paulista;2,94;2,744
SP;3528809;Maracaí;2,672;1,942
SP;3528858;Marapoama;2,458;2,187
SP;3528908;Mariápolis;2,292;2,257
SP;3529005;Marília;2,435;2,208
SP;3529104;Marinópolis;2,37;2,16
SP;3529203;Martinópolis;2,589;2,373
SP;3529302;Matão;2,533;2,347
SP;3529401;Mauá;2,688;2,175
SP;3529500;Mendonça;2,193;2,06
SP;3529609;Meridiano;2,929;2,479
SP;3529658;Mesópolis;2,66;2,158
SP;3529708;Miguelópolis;2,784;2,762
SP;3529807;Mineiros do Tietê;3,027;2,62
SP;3529906;Miracatu;4,04;3,696
SP;3530003;Mira Estrela;2,356;2,204
SP;3530102;Mirandópolis;2,657;1,98
SP;3530201;Mirante do Paranapanema;2,827;2,287
SP;3530300;Mirassol;2,61;1,764
SP;3530409;Mirassolândia;2,946;2,064
SP;3530508;Mococa;3,338;2,207
SP;3530607;Moji das Cruzes;2,417;2,152
SP;3530706;Mogi Guaçu;2,343;1,994
SP;3530805;Moji-Mirim;2,353;1,99
SP;3530904;Mombuca;3,755;3,306
SP;3531001;Monções;2,357;2,112
SP;3531100;Mongaguá;3,063;2,852
SP;3531209;Monte Alegre do Sul;2,414;1,898
SP;3531308;Monte Alto;2,168;1,98
SP;3531407;Monte Aprazível;2,046;1,92
SP;3531506;Monte Azul Paulista;2,862;2,319
SP;3531605;Monte Castelo;3,17;3,1
SP;3531704;Monteiro Lobato;2,837;1,996
SP;3531803;Monte Mor;3,08;2,078
SP;3531902;Morro Agudo;2,788;2,48
SP;3532009;Morungaba;2,66;2,493
SP;3532058;Motuca;2,776;2,373
SP;3532108;Murutinga do Sul;2,137;2,02
SP;3532157;Nantes;3,372;2,358
SP;3532207;Narandiba;2,646;2,407
SP;3532306;Natividade da Serra;3,247;2,98
SP;3532405;Nazaré Paulista;3,282;2,472
SP;3532504;Neves Paulista;2,366;1,92
SP;3532603;Nhandeara;2,366;1,92
SP;3532702;Nipoã;2,81;2,157
SP;3532801;Nova Aliança;2,234;1,89
SP;3532827;Nova Campina;3,87;3,454
SP;3532843;Nova Canaã Paulista;2,797;1,965
SP;3532868;Nova Castilho;2,518;1,94
SP;3532900;Nova Europa;2,873;2,12
SP;3533007;Nova Granada;2,484;2,447
SP;3533106;Nova Guataporanga;2,185;1,971
SP;3533205;Nova Independência;2,173;2,018
SP;3533254;Novais;2,64;2,49
SP;3533304;Nova Luzitânia;2,189;1,956
SP;3533403;Nova Odessa;2,345;2,162
SP;3533502;Novo Horizonte;2,184;1,9
SP;3533601;Nuporanga;2,592;2,05
SP;3533700;Ocauçu;2,978;2,74
SP;3533809;Óleo;2,912;2,445
SP;3533908;Olímpia;2,612;1,92
SP;3534005;Onda Verde;3,215;2,83
SP;3534104;Oriente;2,927;2,676
SP;3534203;Orindiúva;2,772;2,362
SP;3534302;Orlândia;2,834;2,213
SP;3534401;Osasco;2,281;1,936
SP;3534500;Oscar Bressane;2,511;1,918
SP;3534609;Osvaldo Cruz;2,055;1,77
SP;3534708;Ourinhos;2,599;1,998
SP;3534757;Ouroeste;2,722;2,023
SP;3534807;Ouro Verde;3,041;2,524
SP;3534906;Pacaembu;2,44;2,31
SP;3535002;Palestina;2,24;2,21
SP;3535101;Palmares Paulista;2,635;2,49
SP;3535200;Palmeira d'Oeste;2,39;1,956
SP;3535309;Palmital;2,404;2,31
SP;3535408;Panorama;3,017;2,985
SP;3535507;Paraguaçu Paulista;2,532;2,006
SP;3535606;Paraibuna;3,217;2,329
SP;3535705;Paraíso;2,64;2,49
SP;3535804;Paranapanema;3,137;2,692
SP;3535903;Paranapuã;2,481;2,1
SP;3536000;Parapuã;2,425;2,374
SP;3536109;Pardinho;3,13;2,65
SP;3536208;Pariquera-Açu;3,435;3,157
SP;3536257;Parisi;2,122;1,94
SP;3536307;Patrocínio Paulista;2,829;2,349
SP;3536406;Paulicéia;3,171;3,104
SP;3536505;Paulínia;2,6;1,94
SP;3536570;Paulistânia;3,15;2,56
SP;3536604;Paulo de Faria;2,986;2,497
SP;3536703;Pederneiras;2,917;2,508
SP;3536802;Pedra Bela;3,23;2,143
SP;3536901;Pedranópolis;2,183;1,91
SP;3537008;Pedregulho;3,128;2,839
SP;3537107;Pedreira;2,28;2,091
SP;3537156;Pedrinhas Paulista;2,414;2,115
SP;3537206;Pedro de Toledo;3,407;3,262
SP;3537305;Penápolis;2,42;2,014
SP;3537404;Pereira Barreto;2,657;1,978
SP;3537503;Pereiras;2,619;2,531
SP;3537602;Peruíbe;3,546;2,748
SP;3537701;Piacatu;3,07;2,381
SP;3537800;Piedade;3,512;2,392
SP;3537909;Pilar do Sul;3,285;2,403
SP;3538006;Pindamonhangaba;2,544;2,264
SP;3538105;Pindorama;2,582;2,11
SP;3538204;Pinhalzinho;2,606;2,309
SP;3538303;Piquerobi;2,532;2,031
SP;3538501;Piquete;2,222;1,983
SP;3538600;Piracaia;2,504;2,229
SP;3538709;Piracicaba;2,563;1,905
SP;3538808;Piraju;2,449;2,337
SP;3538907;Pirajuí;2,615;2,142
SP;3539004;Pirangi;2,132;2,052
SP;3539103;Pirapora do Bom Jesus;3,028;2,91
SP;3539202;Pirapozinho;2,4;1,983
SP;3539301;Pirassununga;2,49;2,384
SP;3539400;Piratininga;2,883;2,109
SP;3539509;Pitangueiras;3,047;3,019
SP;3539608;Planalto;2,67;2,56
SP;3539707;Platina;3,003;2,303
SP;3539806;Poá;2,485;2,251
SP;3539905;Poloni;2,05;1,918
SP;3540002;Pompéia;2,368;2,383
SP;3540101;Pongaí;2,327;2,23
SP;3540200;Pontal;3,35;2,874
SP;3540259;Pontalinda;3,163;2,073
SP;3540309;Pontes Gestal;3,319;2,945
SP;3540408;Populina;2,375;1,971
SP;3540507;Porangaba;2,523;2,312
SP;3540606;Porto Feliz;2,726;1,965
SP;3540705;Porto Ferreira;2,49;1,948
SP;3540754;Potim;3,217;2,612
SP;3540804;Potirendaba;2,371;1,89
SP;3540853;Pracinha;2,71;2,659
SP;3540903;Pradópolis;2,503;2,158
SP;3541000;Praia Grande;2,435;2,306
SP;3541059;Pratânia;3,551;2,798
SP;3541109;Presidente Alves;2,787;2,25
SP;3541208;Presidente Bernardes;2,34;2,294
SP;3541307;Presidente Epitácio;2,405;2,075
SP;3541406;Presidente Prudente;2,031;1,95
SP;3541505;Presidente Venceslau;2,223;1,95
SP;3541604;Promissão;2,503;2,49
SP;3541653;Quadra;2,67;2,19
SP;3541703;Quatá;3,079;2,169
SP;3541802;Queiroz;2,232;2,23
SP;3541901;Queluz;2,96;2,512
SP;3542008;Quintana;2,446;2,06
SP;3542107;Rafard;3,223;2,316
SP;3542206;Rancharia;2,509;2,351
SP;3542305;Redenção da Serra;2,95;2,643
SP;3542404;Regente Feijó;2,096;2
SP;3542503;Reginópolis;3,246;2,64
SP;3542602;Registro;3,44;2,854
SP;3542701;Restinga;3,298;3,286
SP;3542800;Ribeira;3,779;3,532
SP;3542909;Ribeirão Bonito;3,147;2,655
SP;3543006;Ribeirão Branco;4,787;4,323
SP;3543105;Ribeirão Corrente;3,3;2,991
SP;3543204;Ribeirão do Sul;2,506;2,137
SP;3543238;Ribeirão dos Índios;2,879;2,06
SP;3543253;Ribeirão Grande;4,138;2,939
SP;3543303;Ribeirão Pires;2,174;1,998
SP;3543402;Ribeirão Preto;2,083;1,89
SP;3543501;Riversul;3,571;2,917
SP;3543600;Rifaina;2,37;2,194
SP;3543709;Rincão;3,085;2,589
SP;3543808;Rinópolis;2,26;2,138
SP;3543907;Rio Claro;2,83;2,713
SP;3544004;Rio das Pedras;2,993;2,21
SP;3544103;Rio Grande da Serra;3,172;2,402
SP;3544202;Riolândia;3,528;2,895
SP;3544251;Rosana;2,958;2,542
SP;3544301;Roseira;3,061;2,159
SP;3544400;Rubiácea;2,835;2,223
SP;3544509;Rubinéia;2,39;1,96
SP;3544608;Sabino;2,534;2,353
SP;3544707;Sagres;2,71;2,236
SP;3544806;Sales;2,629;1,9
SP;3544905;Sales Oliveira;2,188;2,169
SP;3545001;Salesópolis;2,909;2,41
SP;3545100;Salmourão;2,519;2,26
SP;3545159;Saltinho;2,993;2,46
SP;3545209;Salto;3,097;2,194
SP;3545308;Salto de Pirapora;2,963;2,805
SP;3545407;Salto Grande;2,948;2,457
SP;3545506;Sandovalina;3,258;2,899
SP;3545605;Santa Adélia;2,42;2,4
SP;3545704;Santa Albertina;2,37;2,161
SP;3545803;Santa Bárbara d'Oeste;2,521;2,2
SP;3546009;Santa Branca;2,72;2,613
SP;3546108;Santa Clara d'Oeste;2,843;2,366
SP;3546207;Santa Cruz da Conceição;2,722;1,91
SP;3546256;Santa Cruz da Esperança;3,373;2,5
SP;3546306;Santa Cruz das Palmeiras;2,343;2,126
SP;3546405;Santa Cruz do Rio Pardo;2,569;1,968
SP;3546504;Santa Ernestina;2,702;2,597
SP;3546603;Santa Fé do Sul;2,39;1,96
SP;3546702;Santa Gertrudes;2,229;2,148
SP;3546801;Santa Isabel;2,703;2,669
SP;3546900;Santa Lúcia;3,04;2,976
SP;3547007;Santa Maria da Serra;3,916;2,455
SP;3547106;Santa Mercedes;3,744;3,086
SP;3547205;Santana da Ponte Pensa;2,13;1,993
SP;3547304;Santana de Parnaíba;3,561;2,31
SP;3547403;Santa Rita d'Oeste;2,87;2,294
SP;3547502;Santa Rita do Passa Quatro;2,381;1,89
SP;3547601;Santa Rosa de Viterbo;2,606;2,257
SP;3547650;Santa Salete;2,39;2,16
SP;3547700;Santo Anastácio;2,13;1,946
SP;3547809;Santo André;2,04;2
SP;3547908;Santo Antônio da Alegria;2,986;2,724
SP;3548005;Santo Antônio de Posse;2,612;2,117
SP;3548054;Santo Antônio do Aracanguá;2,946;2,215
SP;3548104;Santo Antônio do Jardim;2,562;2,475
SP;3548203;Santo Antônio do Pinhal;2,617;1,952
SP;3548302;Santo Expedito;2,589;1,87
SP;3548401;Santópolis do Aguapeí;3,029;2,65
SP;3548500;Santos;1,839;1,566
SP;3548609;São Bento do Sapucaí;2,266;2,062
SP;3548708;São Bernardo do Campo;2,032;1,954
SP;3548807;São Caetano do Sul;2,032;1,564
SP;3548906;São Carlos;2,67;2,415
SP;3549003;São Francisco;2,385;2,1
SP;3549102;São João da Boa Vista;2,549;2,01
SP;3549201;São João das Duas Pontes;2,816;1,912
SP;3549250;São João de Iracema;2,58;1,894
SP;3549300;São João do Pau d'Alho;2,204;1,948
SP;3549409;São Joaquim da Barra;2,216;2,002
SP;3549508;São José da Bela Vista;3,538;3,361
SP;3549607;São José do Barreiro;3,703;3,49
SP;3549706;São José do Rio Pardo;3,04;2,169
SP;3549805;São José do Rio Preto;2,112;1,728
SP;3549904;São José dos Campos;2,31;2,057
SP;3549953;São Lourenço da Serra;3,201;2,835
SP;3550001;São Luís do Paraitinga;2,587;2,391
SP;3550100;São Manuel;3,056;2,124
SP;3550209;São Miguel Arcanjo;3,515;2,524
SP;3550308;São Paulo;2,04;1,876
SP;3550407;São Pedro;3,056;2,46
SP;3550506;São Pedro do Turvo;2,724;2,578
SP;3550605;São Roque;2,54;2,542
SP;3550704;São Sebastião;3,029;2,38
SP;3550803;São Sebastião da Grama;3,045;2,3
SP;3550902;São Simão;2,702;2,529
SP;3551009;São Vicente;2,373;2,31
SP;3551108;Sarapuí;3,308;3,07
SP;3551207;Sarutaiá;2,67;2,433
SP;3551306;Sebastianópolis do Sul;2,366;1,92
SP;3551405;Serra Azul;3,354;3,114
SP;3551504;Serrana;2,743;2,52
SP;3551603;Serra Negra;2,67;1,97
SP;3551702;Sertãozinho;2,508;1,894
SP;3551801;Sete Barras;3,68;3,504
SP;3551900;Severínia;2,64;2,49
SP;3552007;Silveiras;3,679;3,49
SP;3552106;Socorro;2,606;2,31
SP;3552205;Sorocaba;2,275;2,135
SP;3552304;Sud Mennucci;2,329;2,134
SP;3552403;Sumaré;2,541;2,195
SP;3552502;Suzano;2,716;2,687
SP;3552551;Suzanápolis;2,554;2,241
SP;3552601;Tabapuã;2,42;2,4
SP;3552700;Tabatinga;2,748;2,61
SP;3552809;Taboão da Serra;2,798;1,884
SP;3552908;Taciba;2,893;2,242
SP;3553005;Taguaí;2,624;1,928
SP;3553104;Taiaçu;2,871;2,594
SP;3553203;Taiúva;2,754;2,477
SP;3553302;Tambaú;3,108;2,3
SP;3553401;Tanabi;2,111;1,885
SP;3553500;Tapiraí;3,449;3,19
SP;3553609;Tapiratiba;3,238;2,303
SP;3553658;Taquaral;3,038;2,815
SP;3553708;Taquaritinga;2,114;1,98
SP;3553807;Taquarituba;3,485;2,451
SP;3553856;Taquarivaí;3,57;3,334
SP;3553906;Tarabai;2,447;2,21
SP;3553955;Tarumã;3,03;2,149
SP;3554003;Tatuí;3,025;2,207
SP;3554102;Taubaté;2,221;2,137
SP;3554201;Tejupá;2,652;2,43
SP;3554300;Teodoro Sampaio;2,871;2,524
SP;3554409;Terra Roxa;2,557;2,37
SP;3554508;Tietê;2,461;2,309
SP;3554607;Timburi;2,667;2,43
SP;3554656;Torre de Pedra;2,673;2,19
SP;3554706;Torrinha;2,75;2,413
SP;3554755;Trabiju;2,843;2,61
SP;3554805;Tremembé;2,283;2,056
SP;3554904;Três Fronteiras;2,39;2,098
SP;3554953;Tuiuti;2,822;2,189
SP;3555000;Tupã;2,057;2,06
SP;3555109;Tupi Paulista;2,032;1,95
SP;3555208;Turiúba;2,51;2,349
SP;3555307;Turmalina;2,44;2,39
SP;3555356;Ubarana;3,646;2,83
SP;3555406;Ubatuba;3,663;3,163
SP;3555505;Ubirajara;2,674;2,64
SP;3555604;Uchoa;2,349;2,21
SP;3555703;União Paulista;2,366;2,029
SP;3555802;Urânia;2,387;1,96
SP;3555901;Uru;2,565;2,265
SP;3556008;Urupês;2,28;1,9
SP;3556107;Valentim Gentil;2,944;1,965
SP;3556206;Valinhos;2,3;1,915
SP;3556305;Valparaíso;2,486;2,273
SP;3556354;Vargem;2,82;2,596
SP;3556404;Vargem Grande do Sul;2,979;2,351
SP;3556453;Vargem Grande Paulista;2,805;2,49
SP;3556503;Várzea Paulista;2,457;2,371
SP;3556602;Vera Cruz;2,399;2,38
SP;3556701;Vinhedo;2,164;1,92
SP;3556800;Viradouro;3,005;2,366
SP;3556909;Vista Alegre do Alto;2,009;1,986
SP;3556958;Vitória Brasil;2,869;2,37
SP;3557006;Votorantim;2,544;2,214
SP;3557105;Votuporanga;2,445;1,966
SP;3557154;Zacarias;3,164;2,21
SP;3557204;Chavantes;2,687;2,34
SP;3557303;Estiva Gerbi;2,44;2,201
SP;3599919;Santo Amaro;;
TO;1700251;Abreulândia;4,966;2,941
TO;1700301;Aguiarnópolis;5,203;3,714
TO;1700350;Aliança do Tocantins;3,582;2,369
TO;1700400;Almas;5,349;3,17
TO;1700707;Alvorada;2,674;2,436
TO;1701002;Ananás;5,052;3,367
TO;1701051;Angico;6,228;3,37
TO;1701101;Aparecida do Rio Negro;5,111;2,786
TO;1701309;Aragominas;4,517;2,947
TO;1701903;Araguacema;4,007;3,547
TO;1702000;Araguaçu;3,157;2,52
TO;1702109;Araguaína;2,97;2,758
TO;1702158;Araguanã;4,929;3,856
TO;1702208;Araguatins;4,983;3,872
TO;1702307;Arapoema;3,828;3,25
TO;1702406;Arraias;6,732;3,183
TO;1702554;Augustinópolis;5,076;3,237
TO;1702703;Aurora do Tocantins;4,849;3,167
TO;1702901;Axixá do Tocantins;6,156;3,39
TO;1703008;Babaçulândia;4,425;3,202
TO;1703057;Bandeirantes do Tocantins;3,467;3,251
TO;1703073;Barra do Ouro;7,32;4,699
TO;1703107;Barrolândia;3,75;2,56
TO;1703206;Bernardo Sayão;3,508;3,218
TO;1703305;Bom Jesus do Tocantins;4,324;4,284
TO;1703602;Brasilândia do Tocantins;3,697;3,332
TO;1703701;Brejinho de Nazaré;4,105;2,559
TO;1703800;Buriti do Tocantins;6,023;3,82
TO;1703826;Cachoeirinha;4,47;3,24
TO;1703842;Campos Lindos;6,409;5,263
TO;1703867;Cariri do Tocantins;4,264;2,899
TO;1703883;Carmolândia;4,42;2,963
TO;1703891;Carrasco Bonito;6,245;5,252
TO;1703909;Caseara;4,578;3,741
TO;1704105;Centenário;4,913;3,74
TO;1704600;Chapada de Areia;4,096;3,152
TO;1705102;Chapada da Natividade;5,537;3,175
TO;1705508;Colinas do Tocantins;3,381;2,883
TO;1705557;Combinado;5,262;3,17
TO;1705607;Conceição do Tocantins;5,219;3,489
TO;1706001;Couto de Magalhães;3,633;2,71
TO;1706100;Cristalândia;3,27;2,517
TO;1706258;Crixás do Tocantins;3,47;2,324
TO;1706506;Darcinópolis;5,862;3,185
TO;1707009;Dianópolis;4,656;3,155
TO;1707108;Divinópolis do Tocantins;3,988;3,467
TO;1707207;Dois Irmãos do Tocantins;3,954;3,014
TO;1707306;Dueré;3,158;2,86
TO;1707405;Esperantina;5,452;3,351
TO;1707553;Fátima;3,27;2,894
TO;1707652;Figueirópolis;2,92;2,655
TO;1707702;Filadélfia;3,715;2,681
TO;1708205;Formoso do Araguaia;3,429;3,09
TO;1708254;Fortaleza do Tabocão;4;3,422
TO;1708304;Goianorte;3,86;3,324
TO;1709005;Goiatins;6,221;4,941
TO;1709302;Guaraí;3,386;2,622
TO;1709500;Gurupi;2,805;2,44
TO;1709807;Ipueiras;5,455;4,34
TO;1710508;Itacajá;4,912;3,737
TO;1710706;Itaguatins;4,739;3,741
TO;1710904;Itapiratins;6,22;4,852
TO;1711100;Itaporã do Tocantins;3,99;2,561
TO;1711506;Jaú do Tocantins;3,263;2,72
TO;1711803;Juarina;4,679;3,07
TO;1711902;Lagoa da Confusão;4,608;3,396
TO;1711951;Lagoa do Tocantins;6,22;4,175
TO;1712009;Lajeado;3,717;2,353
TO;1712157;Lavandeira;4,619;3,18
TO;1712405;Lizarda;6,369;4,468
TO;1712454;Luzinópolis;6,16;4,07
TO;1712504;Marianópolis do Tocantins;3,386;3,169
TO;1712702;Mateiros;7,709;4,94
