Índice de Desenvolvimento Humano Municipal-ed 2003;;;;
Sigla;Código;Município;1991;2000
SE;2803906;Malhador;0,546;0,618
SE;2804003;Maruim;0,572;0,662
SE;2804102;Moita Bonita;0,565;0,662
SE;2804201;Monte Alegre de Sergipe;0,436;0,568
SE;2804300;Muribeca;0,504;0,597
SE;2804409;Neópolis;0,547;0,621
SE;2804458;Nossa Senhora Aparecida;0,462;0,567
SE;2804508;Nossa Senhora da Glória;0,524;0,631
SE;2804607;Nossa Senhora das Dores;0,542;0,637
SE;2804706;Nossa Senhora de Lourdes;0,514;0,583
SE;2804805;Nossa Senhora do Socorro;0,629;0,696
SE;2804904;Pacatuba;0,49;0,584
SE;2805000;Pedra Mole;0,512;0,62
SE;2805109;Pedrinhas;0,531;0,601
SE;2805208;Pinhão;0,505;0,6
SE;2805307;Pirambu;0,558;0,652
SE;2805406;Poço Redondo;0,405;0,536
SE;2805505;Poço Verde;0,483;0,597
SE;2805604;Porto da Folha;0,461;0,556
SE;2805703;Propriá;0,584;0,653
SE;2805802;Riachão do Dantas;0,465;0,556
SE;2805901;Riachuelo;0,57;0,671
SE;2806008;Ribeirópolis;0,568;0,656
SE;2806107;Rosário do Catete;0,56;0,672
SE;2806206;Salgado;0,483;0,611
SE;2806305;Santa Luzia do Itanhy;0,427;0,545
SE;2806404;Santana do São Francisco;0,5;0,579
SE;2806503;Santa Rosa de Lima;0,532;0,628
SE;2806602;Santo Amaro das Brotas;0,564;0,655
SE;2806701;São Cristóvão;0,629;0,7
SE;2806800;São Domingos;0,486;0,594
SE;2806909;São Francisco;0,551;0,629
SE;2807006;São Miguel do Aleixo;0,475;0,608
SE;2807105;Simão Dias;0,51;0,591
SE;2807204;Siriri;0,524;0,645
SE;2807303;Telha;0,517;0,601
SE;2807402;Tobias Barreto;0,509;0,596
SE;2807501;Tomar do Geru;0,465;0,563
SE;2807600;Umbaúba;0,521;0,601
SP;3500105;Adamantina;0,751;0,812
SP;3500204;Adolfo;0,724;0,795
SP;3500303;Aguaí;0,726;0,786
SP;3500402;Águas da Prata;0,763;0,81
SP;3500501;Águas de Lindóia;0,749;0,807
SP;3500550;Águas de Santa Bárbara;0,733;0,824
SP;3500600;Águas de São Pedro;0,848;0,908
SP;3500709;Agudos;0,724;0,786
SP;3500758;Alambari;0,691;0,748
SP;3500808;Alfredo Marcondes;0,737;0,799
SP;3500907;Altair;0,723;0,766
SP;3501004;Altinópolis;0,763;0,823
SP;3501103;Alto Alegre;0,7;0,774
SP;3501152;Alumínio;0,724;0,787
SP;3501202;Álvares Florence;0,703;0,771
SP;3501301;Álvares Machado;0,729;0,772
SP;3501400;Álvaro de Carvalho;0,654;0,73
SP;3501509;Alvinlândia;0,689;0,741
SP;3501608;Americana;0,798;0,84
SP;3501707;Américo Brasiliense;0,755;0,788
SP;3501806;Américo de Campos;0,712;0,774
SP;3501905;Amparo;0,749;0,806
SP;3502002;Analândia;0,752;0,804
SP;3502101;Andradina;0,747;0,798
SP;3502200;Angatuba;0,701;0,762
SP;3502309;Anhembi;0,717;0,768
SP;3502408;Anhumas;0,701;0,752
SP;3502507;Aparecida;0,781;0,804
SP;3502606;Aparecida d'Oeste;0,693;0,759
SP;3502705;Apiaí;0,664;0,716
SP;3502754;Araçariguama;0,694;0,77
SP;3502804;Araçatuba;0,787;0,848
SP;3502903;Araçoiaba da Serra;0,725;0,785
SP;3503000;Aramina;0,739;0,794
SP;3503109;Arandu;0,624;0,731
SP;3503158;Arapeí;0,623;0,716
SP;3503208;Araraquara;0,789;0,83
SP;3503307;Araras;0,766;0,828
SP;3503356;Arco-Íris;0,667;0,708
SP;3503406;Arealva;0,714;0,79
SP;3503505;Areias;0,626;0,723
SP;3503604;Areiópolis;0,688;0,745
SP;3503703;Ariranha;0,74;0,769
SP;3503802;Artur Nogueira;0,76;0,796
SP;3503901;Arujá;0,745;0,788
SP;3503950;Aspásia;0,658;0,738
SP;3504008;Assis;0,774;0,829
SP;3504107;Atibaia;0,76;0,819
SP;3504206;Auriflama;0,755;0,787
SP;3504305;Avaí;0,651;0,748
SP;3504404;Avanhandava;0,715;0,768
SP;3504503;Avaré;0,765;0,806
SP;3504602;Bady Bassitt;0,749;0,812
SP;3504701;Balbinos;0,702;0,761
SP;3504800;Bálsamo;0,714;0,811
SP;3504909;Bananal;0,676;0,758
SP;3505005;Barão de Antonina;0,622;0,706
SP;3505104;Barbosa;0,682;0,746
SP;3505203;Bariri;0,75;0,802
SP;3505302;Barra Bonita;0,783;0,82
SP;3505351;Barra do Chapéu;0,59;0,646
SP;3505401;Barra do Turvo;0,595;0,663
SP;3505500;Barretos;0,752;0,802
SP;3505609;Barrinha;0,725;0,766
SP;3505708;Barueri;0,779;0,826
SP;3505807;Bastos;0,761;0,798
SP;3505906;Batatais;0,767;0,825
SP;3506003;Bauru;0,791;0,825
SP;3506102;Bebedouro;0,774;0,819
SP;3506201;Bento de Abreu;0,741;0,802
SP;3506300;Bernardino de Campos;0,714;0,779
SP;3506359;Bertioga;0,739;0,792
SP;3506409;Bilac;0,754;0,809
SP;3506508;Birigui;0,753;0,829
SP;3506607;Biritiba-Mirim;0,7;0,75
SP;3506706;Boa Esperança do Sul;0,692;0,755
SP;3506805;Bocaina;0,749;0,807
SP;3506904;Bofete;0,71;0,791
SP;3507001;Boituva;0,743;0,798
SP;3507100;Bom Jesus dos Perdões;0,718;0,78
SP;3507159;Bom Sucesso de Itararé;0,594;0,693
SP;3507209;Borá;0,702;0,794
SP;3507308;Boracéia;0,684;0,783
SP;3507407;Borborema;0,71;0,771
SP;3507456;Borebi;0,698;0,746
SP;3507506;Botucatu;0,783;0,822
SP;3507605;Bragança Paulista;0,763;0,82
SP;3507704;Braúna;0,719;0,796
SP;3507753;Brejo Alegre;0,654;0,748
SP;3507803;Brodowski;0,753;0,805
SP;3507902;Brotas;0,753;0,817
SP;3508009;Buri;0,658;0,701
SP;3508108;Buritama;0,734;0,79
SP;3508207;Buritizal;0,729;0,777
SP;3508306;Cabrália Paulista;0,688;0,743
SP;3508405;Cabreúva;0,715;0,774
SP;3508504;Caçapava;0,761;0,834
SP;3508603;Cachoeira Paulista;0,756;0,794
SP;3508702;Caconde;0,697;0,782
SP;3508801;Cafelândia;0,712;0,788
SP;3508900;Caiabu;0,698;0,779
SP;3509007;Caieiras;0,762;0,813
SP;3509106;Caiuá;0,624;0,71
SP;3509205;Cajamar;0,735;0,786
SP;3509254;Cajati;0,7;0,751
SP;3509304;Cajobi;0,742;0,775
SP;3509403;Cajuru;0,725;0,783
SP;3509452;Campina do Monte Alegre;0,689;0,742
SP;3509502;Campinas;0,811;0,852
SP;3509601;Campo Limpo Paulista;0,738;0,805
SP;3509700;Campos do Jordão;0,741;0,82
SP;3509809;Campos Novos Paulista;0,716;0,761
SP;3509908;Cananéia;0,705;0,775
SP;3509957;Canas;0,7;0,753
SP;3510005;Cândido Mota;0,726;0,79
SP;3510104;Cândido Rodrigues;0,718;0,776
SP;3510153;Canitar;0,643;0,738
SP;3510203;Capão Bonito;0,663;0,716
SP;3510302;Capela do Alto;0,705;0,748
SP;3510401;Capivari;0,767;0,803
SP;3510500;Caraguatatuba;0,736;0,802
SP;3510609;Carapicuíba;0,764;0,793
SP;3510708;Cardoso;0,694;0,756
SP;3510807;Casa Branca;0,749;0,81
SP;3510906;Cássia dos Coqueiros;0,715;0,796
SP;3511003;Castilho;0,718;0,76
SP;3511102;Catanduva;0,787;0,833
SP;3511201;Catiguá;0,706;0,787
SP;3511300;Cedral;0,746;0,803
SP;3511409;Cerqueira César;0,713;0,764
SP;3511508;Cerquilho;0,784;0,825
SP;3511607;Cesário Lange;0,715;0,767
SP;3511706;Charqueada;0,741;0,782
SP;3511904;Clementina;0,72;0,792
SP;3512001;Colina;0,741;0,813
SP;3512100;Colômbia;0,688;0,763
SP;3512209;Conchal;0,707;0,77
SP;3512308;Conchas;0,752;0,796
SP;3512407;Cordeirópolis;0,759;0,835
SP;3512506;Coroados;0,731;0,802
SP;3512605;Coronel Macedo;0,661;0,711
SP;3512704;Corumbataí;0,729;0,78
SP;3512803;Cosmópolis;0,756;0,799
SP;3512902;Cosmorama;0,685;0,755
SP;3513009;Cotia;0,787;0,826
SP;3513108;Cravinhos;0,755;0,815
SP;3513207;Cristais Paulista;0,697;0,771
SP;3513306;Cruzália;0,739;0,786
SP;3513405;Cruzeiro;0,755;0,809
SP;3513504;Cubatão;0,723;0,772
SP;3513603;Cunha;0,658;0,733
SP;3513702;Descalvado;0,78;0,82
SP;3513801;Diadema;0,746;0,79
SP;3513850;Dirce Reis;0,649;0,737
SP;3513900;Divinolândia;0,715;0,788
SP;3514007;Dobrada;0,719;0,745
SP;3514106;Dois Córregos;0,739;0,786
SP;3514205;Dolcinópolis;0,707;0,76
SP;3514304;Dourado;0,743;0,78
SP;3514403;Dracena;0,737;0,8
SP;3514502;Duartina;0,715;0,775
SP;3514601;Dumont;0,752;0,802
SP;3514700;Echaporã;0,734;0,78
SP;3514809;Eldorado;0,683;0,733
SP;3514908;Elias Fausto;0,705;0,768
SP;3514924;Elisiário;0,701;0,764
SP;3514957;Embaúba;0,741;0,757
SP;3515004;Embu;0,749;0,772
SP;3515103;Embu-Guaçu;0,73;0,811
SP;3515129;Emilianópolis;0,679;0,751
SP;3515152;Engenheiro Coelho;0,734;0,792
SP;3515186;Espírito Santo do Pinhal;0,758;0,808
SP;3515194;Espírito Santo do Turvo;0,68;0,755
SP;3515202;Estrela d'Oeste;0,721;0,792
SP;3515301;Estrela do Norte;0,711;0,767
SP;3515350;Euclides da Cunha Paulista;0,683;0,738
SP;3515400;Fartura;0,695;0,772
SP;3515509;Fernandópolis;0,775;0,832
SP;3515608;Fernando Prestes;0,705;0,776
SP;3515657;Fernão;0,64;0,748
SP;3515707;Ferraz de Vasconcelos;0,713;0,772
SP;3515806;Flora Rica;0,687;0,747
SP;3515905;Floreal;0,744;0,8
SP;3516002;Flórida Paulista;0,704;0,767
SP;3516101;Florínia;0,721;0,759
SP;3516200;Franca;0,783;0,82
SP;3516309;Francisco Morato;0,713;0,738
SP;3516408;Franco da Rocha;0,736;0,778
SP;3516507;Gabriel Monteiro;0,713;0,768
SP;3516606;Gália;0,655;0,745
SP;3516705;Garça;0,722;0,783
SP;3516804;Gastão Vidigal;0,69;0,768
SP;3516853;Gavião Peixoto;0,726;0,763
SP;3516903;General Salgado;0,733;0,762
SP;3517000;Getulina;0,713;0,77
SP;3517109;Glicério;0,692;0,761
SP;3517208;Guaiçara;0,711;0,778
SP;3517307;Guaimbê;0,714;0,757
SP;3517406;Guaíra;0,73;0,822
SP;3517505;Guapiaçu;0,712;0,817
SP;3517604;Guapiara;0,618;0,706
SP;3517703;Guará;0,708;0,759
SP;3517802;Guaraçaí;0,726;0,771
SP;3517901;Guaraci;0,699;0,758
SP;3518008;Guarani d'Oeste;0,7;0,757
SP;3518107;Guarantã;0,667;0,727
SP;3518206;Guararapes;0,766;0,802
SP;3518305;Guararema;0,705;0,798
SP;3518404;Guaratinguetá;0,791;0,818
SP;3518503;Guareí;0,672;0,746
SP;3518602;Guariba;0,709;0,756
SP;3518701;Guarujá;0,72;0,788
SP;3518800;Guarulhos;0,762;0,798
SP;3518859;Guatapará;0,752;0,776
SP;3518909;Guzolândia;0,648;0,729
SP;3519006;Herculândia;0,685;0,738
SP;3519055;Holambra;0,746;0,827
SP;3519071;Hortolândia;0,743;0,79
SP;3519105;Iacanga;0,738;0,779
SP;3519204;Iacri;0,695;0,775
SP;3519253;Iaras;0,687;0,742
SP;3519303;Ibaté;0,724;0,79
SP;3519402;Ibirá;0,727;0,801
SP;3519501;Ibirarema;0,717;0,775
SP;3519600;Ibitinga;0,746;0,789
SP;3519709;Ibiúna;0,673;0,746
SP;3519808;Icém;0,722;0,761
SP;3519907;Iepê;0,697;0,75
SP;3520004;Igaraçu do Tietê;0,714;0,77
SP;3520103;Igarapava;0,733;0,79
SP;3520202;Igaratá;0,704;0,764
SP;3520301;Iguape;0,701;0,757
SP;3520400;Ilhabela;0,718;0,781
SP;3520426;Ilha Comprida;0,723;0,803
SP;3520442;Ilha Solteira;0,813;0,85
SP;3520509;Indaiatuba;0,765;0,829
SP;3520608;Indiana;0,7;0,789
SP;3520707;Indiaporã;0,714;0,772
SP;3520806;Inúbia Paulista;0,716;0,786
SP;3520905;Ipaussu;0,722;0,795
SP;3521002;Iperó;0,745;0,779
SP;3521101;Ipeúna;0,725;0,786
SP;3521150;Ipiguá;0,733;0,79
SP;3521200;Iporanga;0,632;0,693
SP;3521309;Ipuã;0,709;0,78
SP;3521408;Iracemápolis;0,785;0,828
SP;3521507;Irapuã;0,707;0,766
SP;3521606;Irapuru;0,707;0,76
SP;3521705;Itaberá;0,689;0,735
SP;3521804;Itaí;0,689;0,728
SP;3521903;Itajobi;0,739;0,798
SP;3522000;Itaju;0,726;0,807
SP;3522109;Itanhaém;0,73;0,779
SP;3522158;Itaóca;0,577;0,65
SP;3522208;Itapecerica da Serra;0,747;0,783
SP;3522307;Itapetininga;0,739;0,786
SP;3522406;Itapeva;0,688;0,745
SP;3522505;Itapevi;0,717;0,759
SP;3522604;Itapira;0,752;0,794
SP;3522653;Itapirapuã Paulista;0,574;0,645
SP;3522703;Itápolis;0,727;0,785
SP;3522802;Itaporanga;0,665;0,709
SP;3522901;Itapuí;0,719;0,774
SP;3523008;Itapura;0,693;0,739
SP;3523107;Itaquaquecetuba;0,704;0,744
SP;3523206;Itararé;0,684;0,732
SP;3523305;Itariri;0,694;0,75
SP;3523404;Itatiba;0,766;0,828
SP;3523503;Itatinga;0,701;0,759
SP;3523602;Itirapina;0,735;0,783
SP;3523701;Itirapuã;0,699;0,76
SP;3523800;Itobi;0,703;0,782
SP;3523909;Itu;0,754;0,815
SP;3524006;Itupeva;0,734;0,807
SP;3524105;Ituverava;0,732;0,789
SP;3524204;Jaborandi;0,71;0,76
SP;3524303;Jaboticabal;0,762;0,815
SP;3524402;Jacareí;0,761;0,809
SP;3524501;Jaci;0,726;0,781
SP;3524600;Jacupiranga;0,714;0,76
SP;3524709;Jaguariúna;0,764;0,829
SP;3524808;Jales;0,75;0,804
SP;3524907;Jambeiro;0,688;0,779
SP;3525003;Jandira;0,742;0,801
SP;3525102;Jardinópolis;0,747;0,808
SP;3525201;Jarinu;0,705;0,759
SP;3525300;Jaú;0,78;0,819
SP;3525409;Jeriquara;0,685;0,748
SP;3525508;Joanópolis;0,691;0,766
SP;3525607;João Ramalho;0,71;0,776
SP;3525706;José Bonifácio;0,745;0,817
SP;3525805;Júlio Mesquita;0,653;0,755
SP;3525854;Jumirim;0,753;0,795
SP;3525904;Jundiaí;0,807;0,857
SP;3526001;Junqueirópolis;0,685;0,766
SP;3526100;Juquiá;0,688;0,742
SP;3526209;Juquitiba;0,668;0,754
SP;3526308;Lagoinha;0,666;0,752
SP;3526407;Laranjal Paulista;0,727;0,799
SP;3526506;Lavínia;0,708;0,765
SP;3526605;Lavrinhas;0,698;0,768
SP;3526704;Leme;0,732;0,796
SP;3526803;Lençóis Paulista;0,75;0,813
SP;3526902;Limeira;0,764;0,814
SP;3527009;Lindóia;0,737;0,82
SP;3527108;Lins;0,785;0,827
SP;3527207;Lorena;0,767;0,807
SP;3527256;Lourdes;0,677;0,737
SP;3527306;Louveira;0,75;0,8
SP;3527405;Lucélia;0,727;0,782
SP;3527504;Lucianópolis;0,683;0,754
SP;3527603;Luís Antônio;0,717;0,795
SP;3527702;Luiziânia;0,695;0,762
SP;3527801;Lupércio;0,68;0,736
SP;3527900;Lutécia;0,688;0,755
SP;3528007;Macatuba;0,728;0,777
SP;3528106;Macaubal;0,73;0,781
SP;3528205;Macedônia;0,684;0,757
SP;3528304;Magda;0,733;0,784
SP;3528403;Mairinque;0,746;0,801
SP;3528502;Mairiporã;0,761;0,803
SP;3528601;Manduri;0,711;0,772
SP;3528700;Marabá Paulista;0,642;0,728
SP;3528809;Maracaí;0,746;0,773
SP;3528858;Marapoama;0,718;0,78
SP;3528908;Mariápolis;0,693;0,739
SP;3529005;Marília;0,774;0,821
SP;3529104;Marinópolis;0,668;0,74
SP;3529203;Martinópolis;0,702;0,75
SP;3529302;Matão;0,764;0,806
SP;3529401;Mauá;0,754;0,781
SP;3529500;Mendonça;0,719;0,771
SP;3529609;Meridiano;0,678;0,762
SP;3529658;Mesópolis;0,643;0,732
SP;3529708;Miguelópolis;0,716;0,791
SP;3529807;Mineiros do Tietê;0,738;0,788
SP;3529906;Miracatu;0,706;0,748
SP;3530003;Mira Estrela;0,713;0,771
SP;3530102;Mirandópolis;0,744;0,797
SP;3530201;Mirante do Paranapanema;0,654;0,735
SP;3530300;Mirassol;0,761;0,822
SP;3530409;Mirassolândia;0,696;0,764
SP;3530508;Mococa;0,738;0,809
SP;3530607;Moji das Cruzes;0,763;0,801
SP;3530706;Mogi Guaçu;0,762;0,813
SP;3530805;Moji-Mirim;0,771;0,825
SP;3530904;Mombuca;0,712;0,75
SP;3531001;Monções;0,708;0,771
SP;3531100;Mongaguá;0,726;0,783
SP;3531209;Monte Alegre do Sul;0,732;0,812
SP;3531308;Monte Alto;0,766;0,813
SP;3531407;Monte Aprazível;0,745;0,808
SP;3531506;Monte Azul Paulista;0,711;0,776
SP;3531605;Monte Castelo;0,681;0,743
SP;3531704;Monteiro Lobato;0,676;0,775
SP;3531803;Monte Mor;0,736;0,783
SP;3531902;Morro Agudo;0,717;0,767
SP;3532009;Morungaba;0,732;0,788
SP;3532058;Motuca;0,716;0,761
SP;3532108;Murutinga do Sul;0,74;0,78
SP;3532157;Nantes;0,639;0,722
SP;3532207;Narandiba;0,708;0,763
SP;3532306;Natividade da Serra;0,624;0,733
SP;3532405;Nazaré Paulista;0,676;0,746
SP;3532504;Neves Paulista;0,734;0,804
SP;3532603;Nhandeara;0,753;0,806
SP;3532702;Nipoã;0,714;0,775
SP;3532801;Nova Aliança;0,751;0,806
SP;3532827;Nova Campina;0,606;0,709
SP;3532843;Nova Canaã Paulista;0,635;0,726
SP;3532868;Nova Castilho;0,709;0,761
SP;3532900;Nova Europa;0,759;0,791
SP;3533007;Nova Granada;0,729;0,79
SP;3533106;Nova Guataporanga;0,678;0,74
SP;3533205;Nova Independência;0,659;0,737
SP;3533254;Novais;0,701;0,759
SP;3533304;Nova Luzitânia;0,698;0,74
SP;3533403;Nova Odessa;0,769;0,826
SP;3533502;Novo Horizonte;0,744;0,808
SP;3533601;Nuporanga;0,729;0,784
SP;3533700;Ocauçu;0,69;0,765
SP;3533809;Óleo;0,711;0,761
SP;3533908;Olímpia;0,76;0,815
SP;3534005;Onda Verde;0,719;0,777
SP;3534104;Oriente;0,73;0,791
SP;3534203;Orindiúva;0,726;0,776
SP;3534302;Orlândia;0,773;0,824
SP;3534401;Osasco;0,783;0,818
SP;3534500;Oscar Bressane;0,72;0,752
SP;3534609;Osvaldo Cruz;0,749;0,798
SP;3534708;Ourinhos;0,762;0,813
SP;3534757;Ouroeste;0,7;0,787
SP;3534807;Ouro Verde;0,644;0,723
SP;3534906;Pacaembu;0,716;0,763
SP;3535002;Palestina;0,734;0,764
SP;3535101;Palmares Paulista;0,724;0,765
SP;3535200;Palmeira d'Oeste;0,708;0,765
SP;3535309;Palmital;0,71;0,783
SP;3535408;Panorama;0,695;0,783
SP;3535507;Paraguaçu Paulista;0,728;0,773
SP;3535606;Paraibuna;0,684;0,771
SP;3535705;Paraíso;0,748;0,793
SP;3535804;Paranapanema;0,68;0,755
SP;3535903;Paranapuã;0,709;0,775
SP;3536000;Parapuã;0,701;0,792
SP;3536109;Pardinho;0,723;0,788
SP;3536208;Pariquera-Açu;0,699;0,77
SP;3536257;Parisi;0,663;0,756
SP;3536307;Patrocínio Paulista;0,743;0,809
SP;3536406;Paulicéia;0,672;0,754
SP;3536505;Paulínia;0,79;0,847
SP;3536570;Paulistânia;0,662;0,774
SP;3536604;Paulo de Faria;0,708;0,754
SP;3536703;Pederneiras;0,73;0,78
SP;3536802;Pedra Bela;0,634;0,733
SP;3536901;Pedranópolis;0,729;0,778
SP;3537008;Pedregulho;0,736;0,794
SP;3537107;Pedreira;0,765;0,81
SP;3537156;Pedrinhas Paulista;0,804;0,819
SP;3537206;Pedro de Toledo;0,67;0,729
SP;3537305;Penápolis;0,743;0,81
SP;3537404;Pereira Barreto;0,747;0,788
SP;3537503;Pereiras;0,723;0,777
SP;3537602;Peruíbe;0,733;0,783
SP;3537701;Piacatu;0,676;0,757
SP;3537800;Piedade;0,685;0,757
SP;3537909;Pilar do Sul;0,705;0,774
SP;3538006;Pindamonhangaba;0,758;0,815
SP;3538105;Pindorama;0,745;0,808
SP;3538204;Pinhalzinho;0,716;0,788
SP;3538303;Piquerobi;0,692;0,744
SP;3538501;Piquete;0,764;0,801
SP;3538600;Piracaia;0,719;0,792
SP;3538709;Piracicaba;0,789;0,836
SP;3538808;Piraju;0,71;0,791
SP;3538907;Pirajuí;0,713;0,779
SP;3539004;Pirangi;0,757;0,779
SP;3539103;Pirapora do Bom Jesus;0,708;0,767
SP;3539202;Pirapozinho;0,718;0,783
SP;3539301;Pirassununga;0,778;0,839
SP;3539400;Piratininga;0,758;0,797
SP;3539509;Pitangueiras;0,709;0,764
SP;3539608;Planalto;0,707;0,744
SP;3539707;Platina;0,681;0,735
SP;3539806;Poá;0,765;0,806
SP;3539905;Poloni;0,746;0,787
SP;3540002;Pompéia;0,74;0,816
SP;3540101;Pongaí;0,714;0,794
SP;3540200;Pontal;0,732;0,792
SP;3540259;Pontalinda;0,649;0,731
SP;3540309;Pontes Gestal;0,682;0,749
SP;3540408;Populina;0,707;0,755
SP;3540507;Porangaba;0,678;0,768
SP;3540606;Porto Feliz;0,747;0,8
SP;3540705;Porto Ferreira;0,748;0,802
SP;3540754;Potim;0,755;0,758
SP;3540804;Potirendaba;0,744;0,805
SP;3540853;Pracinha;0,662;0,744
SP;3540903;Pradópolis;0,765;0,798
SP;3541000;Praia Grande;0,74;0,796
SP;3541059;Pratânia;0,681;0,745
SP;3541109;Presidente Alves;0,701;0,763
SP;3541208;Presidente Bernardes;0,756;0,79
SP;3541307;Presidente Epitácio;0,699;0,766
SP;3541406;Presidente Prudente;0,794;0,846
SP;3541505;Presidente Venceslau;0,768;0,818
SP;3541604;Promissão;0,756;0,817
SP;3541653;Quadra;0,683;0,755
SP;3541703;Quatá;0,731;0,792
SP;3541802;Queiroz;0,676;0,73
SP;3541901;Queluz;0,681;0,766
SP;3542008;Quintana;0,695;0,741
SP;3542107;Rafard;0,766;0,803
SP;3542206;Rancharia;0,741;0,789
SP;3542305;Redenção da Serra;0,668;0,736
SP;3542404;Regente Feijó;0,726;0,797
SP;3542503;Reginópolis;0,689;0,763
SP;3542602;Registro;0,733;0,777
SP;3542701;Restinga;0,688;0,757
SP;3542800;Ribeira;0,623;0,678
SP;3542909;Ribeirão Bonito;0,741;0,781
SP;3543006;Ribeirão Branco;0,565;0,649
SP;3543105;Ribeirão Corrente;0,701;0,751
SP;3543204;Ribeirão do Sul;0,686;0,762
SP;3543238;Ribeirão dos Índios;0,708;0,754
SP;3543253;Ribeirão Grande;0,608;0,705
SP;3543303;Ribeirão Pires;0,776;0,807
SP;3543402;Ribeirão Preto;0,822;0,855
SP;3543501;Riversul;0,615;0,694
SP;3543600;Rifaina;0,673;0,774
SP;3543709;Rincão;0,744;0,777
SP;3543808;Rinópolis;0,67;0,757
SP;3543907;Rio Claro;0,786;0,825
SP;3544004;Rio das Pedras;0,745;0,791
SP;3544103;Rio Grande da Serra;0,727;0,764
SP;3544202;Riolândia;0,686;0,737
SP;3544251;Rosana;0,751;0,815
SP;3544301;Roseira;0,736;0,777
SP;3544400;Rubiácea;0,727;0,781
SP;3544509;Rubinéia;0,703;0,788
SP;3544608;Sabino;0,715;0,792
SP;3544707;Sagres;0,668;0,723
SP;3544806;Sales;0,707;0,77
SP;3544905;Sales Oliveira;0,763;0,819
SP;3545001;Salesópolis;0,695;0,748
SP;3545100;Salmourão;0,661;0,734
SP;3545159;Saltinho;0,781;0,851
SP;3545209;Salto;0,749;0,809
SP;3545308;Salto de Pirapora;0,681;0,771
SP;3545407;Salto Grande;0,707;0,761
SP;3545506;Sandovalina;0,7;0,773
SP;3545605;Santa Adélia;0,73;0,776
SP;3545704;Santa Albertina;0,716;0,784
SP;3545803;Santa Bárbara d'Oeste;0,755;0,819
SP;3546009;Santa Branca;0,736;0,796
SP;3546108;Santa Clara d'Oeste;0,706;0,754
SP;3546207;Santa Cruz da Conceição;0,764;0,803
SP;3546256;Santa Cruz da Esperança;0,754;0,794
SP;3546306;Santa Cruz das Palmeiras;0,723;0,796
SP;3546405;Santa Cruz do Rio Pardo;0,752;0,811
SP;3546504;Santa Ernestina;0,728;0,77
SP;3546603;Santa Fé do Sul;0,762;0,809
SP;3546702;Santa Gertrudes;0,747;0,782
SP;3546801;Santa Isabel;0,701;0,766
SP;3546900;Santa Lúcia;0,734;0,782
SP;3547007;Santa Maria da Serra;0,713;0,78
SP;3547106;Santa Mercedes;0,666;0,741
SP;3547205;Santana da Ponte Pensa;0,69;0,753
SP;3547304;Santana de Parnaíba;0,79;0,853
SP;3547403;Santa Rita d'Oeste;0,717;0,752
SP;3547502;Santa Rita do Passa Quatro;0,764;0,832
SP;3547601;Santa Rosa de Viterbo;0,762;0,804
SP;3547650;Santa Salete;0,717;0,772
SP;3547700;Santo Anastácio;0,73;0,792
SP;3547809;Santo André;0,808;0,835
SP;3547908;Santo Antônio da Alegria;0,715;0,77
SP;3548005;Santo Antônio de Posse;0,733;0,79
SP;3548054;Santo Antônio do Aracanguá;0,688;0,754
SP;3548104;Santo Antônio do Jardim;0,718;0,766
SP;3548203;Santo Antônio do Pinhal;0,7;0,796
SP;3548302;Santo Expedito;0,704;0,785
SP;3548401;Santópolis do Aguapeí;0,708;0,774
SP;3548500;Santos;0,838;0,871
SP;3548609;São Bento do Sapucaí;0,707;0,776
SP;3548708;São Bernardo do Campo;0,806;0,834
SP;3548807;São Caetano do Sul;0,842;0,919
SP;3548906;São Carlos;0,803;0,841
SP;3549003;São Francisco;0,699;0,758
SP;3549102;São João da Boa Vista;0,777;0,843
SP;3549201;São João das Duas Pontes;0,689;0,754
SP;3549250;São João de Iracema;0,677;0,761
SP;3549300;São João do Pau d'Alho;0,676;0,754
SP;3549409;São Joaquim da Barra;0,752;0,81
SP;3549508;São José da Bela Vista;0,714;0,753
SP;3549607;São José do Barreiro;0,643;0,727
SP;3549706;São José do Rio Pardo;0,761;0,815
SP;3549805;São José do Rio Preto;0,792;0,834
SP;3549904;São José dos Campos;0,805;0,849
SP;3549953;São Lourenço da Serra;0,722;0,771
SP;3550001;São Luís do Paraitinga;0,689;0,754
SP;3550100;São Manuel;0,736;0,809
SP;3550209;São Miguel Arcanjo;0,691;0,769
SP;3550308;São Paulo;0,805;0,841
SP;3550407;São Pedro;0,744;0,785
SP;3550506;São Pedro do Turvo;0,696;0,756
SP;3550605;São Roque;0,743;0,82
SP;3550704;São Sebastião;0,733;0,798
SP;3550803;São Sebastião da Grama;0,71;0,778
SP;3550902;São Simão;0,764;0,801
SP;3551009;São Vicente;0,765;0,798
SP;3551108;Sarapuí;0,681;0,756
SP;3551207;Sarutaiá;0,665;0,719
SP;3551306;Sebastianópolis do Sul;0,687;0,769
SP;3551405;Serra Azul;0,691;0,742
SP;3551504;Serrana;0,75;0,775
SP;3551603;Serra Negra;0,754;0,817
SP;3551702;Sertãozinho;0,776;0,833
SP;3551801;Sete Barras;0,703;0,731
SP;3551900;Severínia;0,725;0,75
SP;3552007;Silveiras;0,631;0,721
